"No.","Time","Source","Destination","Protocol","Length","Info"
"963","44.952401","157.240.252.61","192.168.1.20","TCP","681","5222  >  53063 [PSH, ACK] Seq=24550 Ack=236 Win=589 Len=627 [TCP segment of a reassembled PDU]"
"964","44.952521","192.168.1.20","157.240.252.61","TCP","54","53063  >  5222 [ACK] Seq=236 Ack=25177 Win=516 Len=0"
"965","44.968388","192.168.1.20","157.240.252.61","TCP","117","53063  >  5222 [PSH, ACK] Seq=236 Ack=25177 Win=516 Len=63 [TCP segment of a reassembled PDU]"
"966","45.007247","192.168.1.20","157.240.252.60","TCP","54","53114  >  443 [ACK] Seq=25757 Ack=1133 Win=513 Len=0"
"967","45.031899","157.240.252.61","192.168.1.20","TCP","60","5222  >  53063 [ACK] Seq=25177 Ack=299 Win=589 Len=0"
"968","45.329973","192.168.1.20","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"969","45.331870","157.240.252.60","192.168.1.20","TLSv1.2","149","Application Data"
"970","45.333479","192.168.1.20","157.240.252.60","TLSv1.2","147","Application Data"
"971","45.399579","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=1228 Ack=25850 Win=1185 Len=0"
"972","45.457938","192.168.1.20","239.255.255.250","SSDP","218","M-SEARCH * HTTP/1.1 "
"974","45.771640","157.240.252.60","192.168.1.20","TLSv1.2","148","Application Data"
"975","45.775610","192.168.1.20","157.240.252.60","TLSv1.2","147","Application Data"
"976","45.839311","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=1322 Ack=25943 Win=1185 Len=0"
"977","46.346305","192.168.1.20","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"978","46.472094","192.168.1.20","239.255.255.250","SSDP","218","M-SEARCH * HTTP/1.1 "
"979","47.342824","192.168.1.20","52.114.76.237","TLSv1.2","113","Application Data"
"980","47.422538","52.114.76.237","192.168.1.20","TLSv1.2","102","Application Data"
"981","47.469042","192.168.1.20","52.114.76.237","TCP","54","52807  >  443 [ACK] Seq=119 Ack=97 Win=255 Len=0"
"982","48.174574","192.168.1.20","146.75.58.248","TCP","54","54633  >  443 [FIN, ACK] Seq=2 Ack=1 Win=508 Len=0"
"983","48.174674","192.168.1.20","146.75.58.248","TCP","54","54622  >  443 [FIN, ACK] Seq=2 Ack=1 Win=1026 Len=0"
"984","48.174723","192.168.1.20","146.75.58.248","TCP","54","54649  >  443 [FIN, ACK] Seq=2 Ack=1 Win=513 Len=0"
"985","48.174765","192.168.1.20","18.184.238.147","TCP","54","54134  >  443 [FIN, ACK] Seq=2 Ack=1 Win=513 Len=0"
"986","48.174799","192.168.1.20","18.184.238.147","TCP","54","54137  >  443 [FIN, ACK] Seq=1 Ack=2 Win=512 Len=0"
"987","48.174886","192.168.1.20","146.75.58.248","TLSv1.2","820","Application Data"
"988","48.244048","18.184.238.147","192.168.1.20","TLSv1.2","78","Application Data"
"989","48.244048","18.184.238.147","192.168.1.20","TCP","60","443  >  54137 [FIN, ACK] Seq=26 Ack=2 Win=27 Len=0"
"990","48.244048","18.184.238.147","192.168.1.20","TLSv1.2","78","Application Data"
"991","48.244048","18.184.238.147","192.168.1.20","TCP","60","443  >  54134 [FIN, ACK] Seq=25 Ack=3 Win=27 Len=0"
"992","48.244202","192.168.1.20","18.184.238.147","TCP","54","54137  >  443 [RST, ACK] Seq=2 Ack=26 Win=0 Len=0"
"993","48.244335","192.168.1.20","18.184.238.147","TCP","54","54134  >  443 [RST, ACK] Seq=3 Ack=25 Win=0 Len=0"
"994","48.247942","146.75.58.248","192.168.1.20","TCP","60","443  >  54649 [ACK] Seq=1 Ack=3 Win=293 Len=0"
"995","48.247942","146.75.58.248","192.168.1.20","TLSv1.2","85","Encrypted Alert"
"996","48.247942","146.75.58.248","192.168.1.20","TCP","60","443  >  54649 [FIN, ACK] Seq=32 Ack=3 Win=293 Len=0"
"997","48.248064","192.168.1.20","146.75.58.248","TCP","54","54649  >  443 [RST, ACK] Seq=3 Ack=32 Win=0 Len=0"
"998","48.249873","146.75.58.248","192.168.1.20","TCP","60","443  >  54633 [ACK] Seq=1 Ack=3 Win=301 Len=0"
"999","48.249873","146.75.58.248","192.168.1.20","TLSv1.2","85","Encrypted Alert"
"1000","48.249991","192.168.1.20","146.75.58.248","TCP","54","54633  >  443 [RST, ACK] Seq=3 Ack=32 Win=0 Len=0"
"1001","48.250972","146.75.58.248","192.168.1.20","TCP","60","443  >  54633 [FIN, ACK] Seq=32 Ack=3 Win=301 Len=0"
"1002","48.250972","146.75.58.248","192.168.1.20","TLSv1.2","769","Application Data"
"1003","48.250972","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=666393 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1004","48.250972","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=667849 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1005","48.251099","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=669305 Win=2053 Len=0"
"1006","48.251922","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=669305 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1007","48.251922","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=670761 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1008","48.251922","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=672217 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1009","48.251922","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=673673 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1010","48.252017","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=675129 Win=2053 Len=0"
"1011","48.253095","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=675129 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1012","48.253095","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=676585 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1013","48.253095","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=678041 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1014","48.253155","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=679497 Win=2053 Len=0"
"1015","48.254515","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"1016","48.254515","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=680953 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1017","48.254515","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=682409 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1018","48.254515","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=683865 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1019","48.254612","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=685321 Win=2053 Len=0"
"1020","48.255425","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=685321 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1021","48.255425","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=686777 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1022","48.255425","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=688233 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1023","48.255425","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=689689 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1024","48.255474","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=691145 Win=2053 Len=0"
"1025","48.256473","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=691145 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1026","48.256473","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=692601 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1027","48.256473","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=694057 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1028","48.256473","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=695513 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1029","48.256567","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=696969 Win=2053 Len=0"
"1030","48.258047","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"1031","48.258047","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=698425 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1032","48.258047","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=699881 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1033","48.258100","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=701337 Win=2053 Len=0"
"1034","48.259070","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=701337 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1035","48.259070","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=702793 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1036","48.259070","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=704249 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1037","48.259070","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=705705 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1038","48.259118","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=707161 Win=2053 Len=0"
"1039","48.259732","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=707161 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1040","48.259732","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=708617 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1041","48.259732","146.75.58.248","192.168.1.20","TCP","60","443  >  54622 [ACK] Seq=1 Ack=3 Win=308 Len=0"
"1042","48.259732","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=710073 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1043","48.259798","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=711529 Win=2053 Len=0"
"1044","48.260145","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=711529 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1045","48.260145","146.75.58.248","192.168.1.20","TLSv1.2","85","Encrypted Alert"
"1046","48.260145","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"1047","48.260145","146.75.58.248","192.168.1.20","TCP","60","443  >  54622 [FIN, ACK] Seq=32 Ack=3 Win=308 Len=0"
"1048","48.260221","192.168.1.20","146.75.58.248","TCP","54","54622  >  443 [RST, ACK] Seq=3 Ack=32 Win=0 Len=0"
"1049","48.260274","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=714441 Win=2053 Len=0"
"1050","48.262223","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=714441 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1051","48.262223","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=715897 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1052","48.262223","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=717353 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1053","48.262264","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=718809 Win=2053 Len=0"
"1054","48.262567","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=718809 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1055","48.262567","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=720265 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1056","48.262567","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=721721 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1057","48.262567","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=723177 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1058","48.262615","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=724633 Win=2053 Len=0"
"1059","48.263765","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=724633 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1060","48.263765","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=726089 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1061","48.263765","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=727545 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1062","48.263765","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"1063","48.263865","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=730457 Win=2053 Len=0"
"1064","48.264251","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=730457 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1065","48.264251","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=731913 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1066","48.264251","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=733369 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1067","48.264251","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=734825 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1068","48.264318","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=736281 Win=2053 Len=0"
"1069","48.265864","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=736281 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1070","48.265864","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=737737 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1071","48.265864","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=739193 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1072","48.265864","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=740649 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1073","48.265943","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=742105 Win=2053 Len=0"
"1074","48.266825","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=742105 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1075","48.266825","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=743561 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1076","48.266825","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=745017 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1077","48.266825","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"1078","48.266881","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=747929 Win=2053 Len=0"
"1079","48.268507","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=747929 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1080","48.268507","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=749385 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1081","48.268507","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=750841 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1082","48.268584","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=752297 Win=2053 Len=0"
"1083","48.269083","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=752297 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1084","48.269083","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=753753 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1085","48.269083","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=755209 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1086","48.269083","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=756665 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1087","48.269132","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=758121 Win=2053 Len=0"
"1088","48.269820","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=758121 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1089","48.269820","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=759577 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1090","48.269867","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=761033 Win=2053 Len=0"
"1091","48.270939","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=761033 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1092","48.270939","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"1093","48.270939","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=763945 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1094","48.270983","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=765401 Win=2053 Len=0"
"1095","48.272070","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=765401 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1096","48.272070","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=766857 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1097","48.272070","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=768313 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1098","48.272070","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=769769 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1099","48.272153","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=771225 Win=2053 Len=0"
"1100","48.272640","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=771225 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1101","48.272640","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=772681 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1102","48.272640","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=774137 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1103","48.272640","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=775593 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1104","48.272678","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=777049 Win=2053 Len=0"
"1105","48.273468","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=777049 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1106","48.273542","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=778505 Win=2047 Len=0"
"1107","48.275047","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"1108","48.275047","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=779961 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1109","48.275047","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=781417 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1110","48.275047","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=782873 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1111","48.275089","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=784329 Win=2053 Len=0"
"1112","48.276597","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=784329 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1113","48.276597","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=785785 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1114","48.276597","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=787241 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1115","48.276597","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=788697 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1116","48.276597","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=790153 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1117","48.276691","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=791609 Win=2053 Len=0"
"1118","48.277057","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=791609 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1119","48.277057","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=793065 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1120","48.277057","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"1121","48.277057","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=795977 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1122","48.277109","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=797433 Win=2053 Len=0"
"1123","48.278062","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=797433 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1124","48.278062","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=798889 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1125","48.278120","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=800345 Win=2053 Len=0"
"1126","48.279877","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=800345 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1127","48.279877","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=801801 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1128","48.279877","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=803257 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1129","48.279877","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=804713 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1130","48.279877","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=806169 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1131","48.279877","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=807625 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1132","48.279964","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=809081 Win=2053 Len=0"
"1133","48.280218","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=809081 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1134","48.280218","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=810537 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1135","48.280218","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"1136","48.280218","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=813449 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1137","48.280253","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=814905 Win=2053 Len=0"
"1138","48.280927","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=814905 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1139","48.280927","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=816361 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1140","48.280927","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=817817 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1141","48.280927","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=819273 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1142","48.280960","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=820729 Win=2053 Len=0"
"1143","48.283092","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=820729 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1144","48.283092","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=822185 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1145","48.283092","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=823641 Ack=3831 Win=422 Len=1456 [TCP segment of a reassembled PDU]"
"1146","48.283179","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3831 Ack=825097 Win=2053 Len=0"
